url,title,content,topic,datetime,views,comments_amount
https://www.fontanka.ru/2022/12/12/71892116/,На улицы Петербурга ночью выйдет более 940 единиц снегоуборочной техники,"Ликвидировать последствия разгула южного циклона «Биргит», который засыпал Петербург снегом, ночью выйдут 943 единицы техники. Об этом 12 декабря сообщили в комитете по благоустройству.Горожане уже делятся видеозаписями снегоуборочной техники на петербургских улицах. Несколько машин заметили на Вербной улице.  Спасатели же в течение дня выезжали на устранение последствий непогоды более 35 раз. И, видимо, только они смогут выручить лазурный автобус, который пытаются вытолкать из сугробов жители Васильевского острова. На Пулковском шоссе помощь потребовалась нескольким фурам, которые не могут въехать в горку у обсерватории. Загруженность петербургских дорог после шести вечера достигала максимальных 10 баллов. О том, как жители города добирались с работы домой, — в материале «Фонтанки».",Город,2022-12-12 23:41:00,8364,17
https://www.fontanka.ru/2022/12/12/71892101/,Горка у Пулковской обсерватории стала непреодолимым препятствием для фур,"Порядка восьми фур встали перед горкой у обсерватории на Пулковском шоссе. Кадрами стоящих на аварийке грузовиков вечером 12 декабря делятся пользователи соцсетей. По словам очевидцев, на дороге работает трактор, автомобилистам остается аккуратно объезжать фуры. Сервис «Яндекс.Пробки» фиксирует затор в районе скользкого подъема. Загруженность петербургских дорог к одиннадцати вечера снизилась до 3 баллов. После шести она достигала максимальных 10 баллов. О том, как жители города добирались с работы домой, — в материале «Фонтанки».",Происшествия,2022-12-12 23:19:00,12512,7
https://www.fontanka.ru/2022/12/12/71892092/,Из Пулково сложно улететь в Калининград. Теперь штормит там,"Петербургский аэропорт Пулково работает в штатном режиме. Об этом вечером 12 декабря рассказали «Фонтанке» в пресс-службе «Воздушных ворот Северной столицы». По состоянию на 22:30 из задержек — рейсы в Калининград, Москву, Архангельск и Казань. И если последние три связаны с поздней подачей самолета, то полетам в Калининград мешает погода.Городские синоптики прогнозировали вечером 12 декабря усиление ветра на побережье до 23 метров в секунду. В качестве бесплатного приложения — сильный снег, метель, ухудшение видимости и прочие капризы «Биргит». В Петербурге циклон уже сходит на нет. К утру всё должно стихнуть. ",Город,2022-12-12 22:40:00,7175,8
https://www.fontanka.ru/2022/12/12/71892080/,"Затерянные в снегах. Как петербуржцы возвращались с работы, откапывая автобус и восхищаясь настоящей зимой","Можно сколько угодно шутить на тему «внезапного» снегопада в первый зимний месяц, но то, что 12 декабря можно было наблюдать в Петербурге, заслуживает отдельного внимания. Город буквально оказался в снежном плену. Из точки А в точку Б без приключений можно было добраться только на метро. Машины стояли в пробках, и даже надежные трамваи нет-нет да и вставали из-за обрыва на линии. В смертельный номер превратились переходы через мосты. Порывы ветра буквально сдували пешеходов, но стойкие петербуржцы были сильнее. «Фонтанка» попросила своих читателей показать дорогу домой. Мы увидели заснеженные улицы, пробки, оторвавшиеся светофоры и, конечно, красоту. Да, некоторым сотрудникам нашей редакции такая погода по душе, несмотря на очевидные неудобства. Сегодня в Петербурге властвует южный циклон «Биргит». Весь день мы шли за вздорной барышней по пятам и фиксировали ее выходки. Спасатели выезжали на устранение последствий непогоды более 35 раз. И, видимо, только они смогут выручить лазурный автобус, который более часа пытаются вытолкать жители Васильевского острова. Главный синоптик города рассказал, что снег будет идти всю ночь, а к утру «Биргит» наконец успокоится.",Город,2022-12-12 22:24:00,42735,41
https://www.fontanka.ru/2022/12/12/71892086/,"За сутки в Петербурге выпало 15 мм снега, но доказать это сложно","Главный синоптик Петербурга Александр Колесов подвел итоги 12 декабря — одного из самых снежных дней этой зимы.«Дождались метеосводки, можно подвести итоги дня, хотя все окончательно ясно будет завтра утром. Сейчас зона интенсивного снегопада, с видимостью 500–1000 метров, еще проходит через Санкт-Петербург. Но скоро все будет заканчиваться. Ветер тоже начал ослабевать», — написал Колесов в своем телеграм-канале. По словам синоптика, в городе за день выпало 12 мм осадков, ночью было еще 3 мм, таким образом, высота снежного покрова за сутки составила обещанные 10–15 сантиметров. Проверить это невозможно, так как ветер и метель спутали все карты. В одних местах сдуло, в другие надуло. Порывы ветра в городе были нешуточные — от 14–17 м/с в жилых кварталах, а на акватории Невской губы — 15–20 м/с. К вечеру температура воздуха понизилась до -7…-8 градусов. Завтра, обещает Колесов, будет спокойнее и теплее. Южный циклон «Биргит» принес петербуржцам в понедельник немало проблем. За разгулом стихии «Фонтанка» следила в режиме онлайн.",Город,2022-12-12 22:14:00,12202,13
https://www.fontanka.ru/2022/12/12/71891063/,Проезд по проспекту Энергетиков ограничат для ремонта газопровода,"Работы на газопроводе потеснят водителей в Красногвардейском районе Петербурга. Ограничения продлятся более двух месяцев.С 13 декабря 2022 года по 24 февраля 2023 года будет ограничено движение транспорта на участке проспекта Энергетиков от Якорной улицы до реки Охта, сообщает 12 декабря пресс-служба Государственной административно-технической инспекции Петербурга. Там проведут реконструкцию газопровода.",Город,2022-12-12 22:10:00,4490,3
https://www.fontanka.ru/2022/12/12/71891993/,В Турции обнаружили запасы нефти на 12 млрд долларов,"Новое месторождение нефти обнаружили на юго-востоке Турции. Запасы оцениваются в 150 миллионов баррелей, заявил 12 декабря президент страны Реджеп Тайип Эрдоган.По словам турецкого лидера, которые приводит Anadolu, чистые запасы нефти на 12 млрд долларов находятся в районе горы Габар в провинции Ширнак на юго-востоке страны. Эрдоган заявил, что месторождение является одним из крупнейших открытий, сделанных на суше в этом году.В июне сообщалось об обнаружении запасов высококачественной нефти в двух скважинах в провинции Адана на сумму около миллиарда долларов.",Общество,2022-12-12 21:52:00,8012,20
https://www.fontanka.ru/2022/12/12/71891987/,Профицит бюджета России вырос до 557 млрд рублей,"Бюджет России с января по ноябрь 2022 года был исполнен с профицитом в 557 млрд рублей. Доходы бюджета за одиннадцать месяцев превысили 24,7 трлн руб., составив 99% к общему объему доходов, утвержденному в законе о бюджете на 2022–2024 годы. Расходы за указанный период составили 24,2 трлн руб., или 102,2% от запланированного объема, следует из данных Минфина, опубликованных 12 декабря.В структуре доходов преобладают нефтегазовые 14,2 трлн руб. Больше всего доходов было получено от Федеральной налоговой службы — почти 17,28 трлн рублей. Федеральная таможенная служба направила более 5,6 трлн рублей, другие федеральные органы — порядка 1,9 трлн руб. (93,1%). По предварительной оценке, профицит бюджета РФ в январе–октябре составил 128,412 млрд рублей при доходах за отчетный период в 22,14 трлн рублей и расходах около 22,011 трлн рублей.",Финансы,2022-12-12 21:29:00,7281,39
https://www.fontanka.ru/2022/12/12/71891972/,"ЕС не смог согласовать новый пакет антироссийских санкций, переговоры продолжатся","До конца недели главы МИД стран Евросоюза рассчитывают согласовать и утвердить новый, девятый, пакет антироссийских санкций. Пока что согласовать удалось только часть списка. О том, что с ходу не получилось достигнуть единогласия, 12 декабря рассказал глава евродипломатии Жозеп Боррель. В списке порядка 200 физлиц, некоторые из них вызвали среди министров споры. «Решение будет позднее. Мы надеемся согласовать их до конца недели», — отметил Боррель (цитата по ТАСС).Ранее сообщалось, что в девятый пакет санкций включены два российских банка, телекомпании и ряд физлиц, включая певца Григория Лепса, режиссера Никиту Михалкова, телеведущего Бориса Корчевникова и семью миллиардера Юрия Ковальчука. ",Общество,2022-12-12 21:09:00,4748,11
https://www.fontanka.ru/2022/12/12/71891960/,Лазурный автобус застрял в снегах на Васильевском острове. Толкали и откапывали даже дети,"Лазурный автобус стал заложником снега на улице Челюскина в Василеостровском районе. Видео застрявшего транспорта 12 декабря в редакцию «Фонтанки» прислали читатели. На кадрах видно, как молодые люди пытаются раскачать автобус 220-го маршрута, пока водитель выжимает газ. Но должного эффекта это не возымело, тогда в ход пошли лопаты. На кадрах видно, как откапывать колеса вызвались прохожий и ребенок с красной игрушечной лопаткой. Как подсказывают очевидцы, за полчаса выкопать автобус не удалось, к девяти вечера работа продолжается, ребенок все еще копает.  Южный циклон «Биргит» принес петербуржцам в понедельник немало проблем. За разгулом стихии «Фонтанка» следила в режиме онлайн. ",Город,2022-12-12 20:57:00,17388,17
