url,title,content,topic,datetime,views,comments_amount
https://www.fontanka.ru/2023/09/12/72700505/,Главный синоптик Петербурга радует прогнозами и сулит новый рекорд. Его можно проспать,"Температурный максимум Петербург не обновил, но сентябрьской жарой побаловал. Перед похолоданием можно рассчитывать на новый рекорд, радует главный синоптик города Александр Колесов итогами дня и ближайшими прогнозами.В центре Петербурга воздух 12 сентября прогрелся до +25,1 градуса. Это не экстремум, однако в тройку лидеров день попал. Жарче было только в 1972-м и 2012 годах — и то всего на несколько десятых градуса. По среднесуточной температуре максимум 2012 года удалось перекрыть — сегодня зафиксированы +19,8.  «Сегодняшняя ночь будет очень теплой, в центре города точно будет градусов +16, так что завтрашний день, скорее всего, начнем тоже с рекорда. Напомню, самая теплая ночь 13 сентября с температурой +15,2 гр. была в 1969 году», — рассказал Колесов в своем телеграм-канале.  Тепло в регионе сохраняет антициклон, однако холодный фронт по прогнозам приблизится к Ленинградской области вечером 13 сентября и Петербург стороной не обойдет. ",Общество,2023-09-12 23:39:00,12402,3
https://www.fontanka.ru/2023/09/12/72700490/,Пожар на Латышских Стрелков разросся до 800 квадратных метров,"Мощный пожар, с которым сражаются в Невском районе Петербурга, наблюдают жители ближайших высоток. Видео 12 сентября публикует «Мегаполис».По данным ГУ МЧС по Петербургу, на улице Латышских Стрелков, 29, корпус 4В горит картон в двухэтажном производственно-складском здании на площади 800 квадратных метров. Сигнал о возгорании поступил в 21:21, через час ранг пожара повысили до второго из пяти номеров сложности. На место направили дополнительные пожарно-спасательные подразделения. Всего, по информации ведомства, к тушению привлекли 14 расчетов.",Происшествия,2023-09-12 23:27:00,7846,7
https://www.fontanka.ru/2023/09/12/72700382/,Прямо поедешь — машину потеряешь. Латвия запретила въезд автомобилей с российскими номерами,"Латвия запретила въезд автомобилей, зарегистрированных в России, сообщает 12 сентября «Коммерсантъ» со ссылкой на прибалтийские СМИ.Уточняется, что латышские таможенники будут конфисковывать машины в случае отказа их владельцев вернуться в Россию или Белоруссию. Исключение: запрет не распространяется на автомобили с российскими номерами, которые через Латвию возвращаются из Евросоюза в РФ (если транспорт не задекларирован в качестве товара), и на дипломатический транспорт.Напомним, ранее в Латвии действовал запрет на въезд тягачей и прицепов, зарегистрированных в России, исключение сделали лишь для калининградского транзита. «Фонтанка» рассказывала, что Еврокомиссия 12 сентября смягчила запрет на ввоз россиянами в ЕС так называемых personal goods — товаров для личного пользования. Например, одежды. Но в отношении автомобилей позиция осталась жесткой.  12 сентября Литва также предупредила, что будет конфисковывать автомобили с российскими номерами при въезде в страну. МИД Финляндии заявил, что пока не будут прибегать к конфискации зарегистрированных в РФ машин. О том, через что приходится проходить россиянам в Германии, чтобы вернуть свои машины, «Фонтанка» писала здесь. ",Общество,2023-09-12 23:21:00,4686,16
https://www.fontanka.ru/2023/09/12/72700487/,На Латышских Стрелков тушат пожар по второму номеру. С огнем борются более 50 человек,"Десятки пожарных борются с огнем, разгоревшимся в Невском районе Петербурга 12 сентября. В производственно-складском здании полыхает картон.Как сообщили в ГУ МЧС по Петербургу, сигнал о пожаре на улице Латышских Стрелков поступил на пульт дежурного в 21:21. Очаг нашли в двухэтажном здании № 29, корпус 4В. Судя по картам, там находятся торговая и строительная компании, фирма по установке инженерных сетей, а также фирма, которая занимается гелиевыми баллонами. По данным ведомства, горит картонная упаковка, площадь пожара уточняется. Ему присвоен дополнительный номер 1-БИС — первый из пяти повышенных рангов сложности. К тушению привлекли 58 пожарных.  «Сведения о пострадавших на данный момент не поступали», — уточнили в МЧС.UPD: В 22:20 ранг пожара повышен до номера 2.",Происшествия,2023-09-12 23:04:00,4546,5
https://www.fontanka.ru/2023/09/12/72700400/,Еврокомиссия смягчила запрет на ввоз личных вещей гражданами РФ. Но машину по-прежнему могут отобрать,"Еврокомиссия 12 сентября смягчила запрет на ввоз россиянами в ЕС так называемых personal goods — товаров для личного пользования. Например, одежды. Национальным органам стран ЕС следует прежде всего сосредоточиться на автомобилях въезжающих россиян при исполнении импортного эмбарго, передает РБК. Это отход от прежней позиции ЕК, которая включала в список запретного и конфискуемого личные вещи — одежду, мобильные телефоны, даже предметы гигиены и косметику.Еврокомиссия пересмотрела свои разъяснения от 8 сентября, которые определяли, как именно странам ЕС следует применять запрет на ввоз из России товаров по перечню приложения XXI к ст. 3i санкционного регламента № 833/2014. В редакции от 12 сентября ЕК обновила интерпретацию ст. 3i. Теперь она подчеркивает, что автомобили — это категория товаров, которая может быть использована для обхода санкций. В то же время к товарам «которые вызывают несущественную озабоченность с точки зрения обхода санкций» — таможенникам рекомендовано применять запрет «пропорциональным и разумным образом».Как отмечает РБК, в разъяснении ЕК ничего не говорится про смартфоны, ноутбуки и фотоаппараты.",Общество,2023-09-12 22:54:00,14097,33
https://www.fontanka.ru/2023/09/12/72700391/,Полиция задержала подозреваемого в двойном убийстве в Москве. Жертвы обезглавлены,"Меньше суток понадобилось полицейским, чтобы установить личность и найти того, кто мог оставить обезглавленные тела на севере Москвы.Как сообщили в ГУ МВД по Москве, 12 сентября подозреваемого в убийстве двух человек на Фестивальной улице задержали в Зеленограде. Ему 23 года. В ближайшее время его доставят в Следственный комитет. Следователи готовят документы для назначения амбулаторной психолого-психиатрической экспертизы. При этом в заявлении следкома говорится, что задержанного подозревают в убийстве мужчины в квартире на Фестивальной улице. Причастность к гибели молодого человека, тело которого с колото-резаными ранами и с отчлененной головой было найдено в парке неподалеку, проверяется.  По неподтвержденной официально информации, убитый в квартире — 56-летний врач-травматолог, работавший в Национальном медицинском исследовательском центре травматологии и ортопедии имени Н. Н. Приорова.  MSK1.RU пишет, что в медцентре не смогли прокомментировать информацию, но одна из коллег врача рассказала, что несколько дней назад он ушел в отпуск. Родные ждали его в Улан-Удэ. По словам знакомых, друзья мужчины уже выехали в Москву.",Происшествия,2023-09-12 22:40:00,59115,57
https://www.fontanka.ru/2023/09/12/72700247/,В Липецке появился памятник Александру Невскому c цитатой SHAMAN на постаменте. Его уже освятили,"Торжественное открытие и освящение памятника Александру Невскому прошло в Липецке 12 сентября. На постаменте слова, которые приписывают причисленному к лику святых полководцу, соседствуют с цитатой современного исполнителя и прицелом на будущее.Как сообщили в правительстве Липецкой области, памятник установили на проспекте Победы. Он выполнен из бронзы, высота вместе с постаментом — почти 10 метров, весит скульптура более трех тонн. Монтировали на прошлой неделе, пишет Gorod48.ru. Открытие приурочили ко дню, когда РПЦ отмечает перенесение мощей святого благоверного князя Александра Невского из Владимира в Петербург.  Идея памятника принадлежит меценатам, они же полностью финансировали все работы. Есть и особый посыл. «Появление в Липецке Александра Невского напрямую связали со СВО. Об этом прямо сказала ведущая церемонии: «Внизу памятника выгравированы торжественные слова из песни Шамана: «Встанем Герои России останутся в наших сердцах до конца» (пунктуация таблички сохранена). И тут же добавила, что на памятнике оставлено место еще для одной памятной бронзовой таблички — с датами начала и конца СВО», — пишет издание. О появлении гравировки с датами также сообщили в администрации города. Там добавили, что расположение согласовано с епархией и является своеобразным символом желанной победы и мира.Есть на постаменте и другая цитата: «Не в силе Бог, а в правде». Она присутствует в первой версии «Повести о житии Александра Невского».",Общество,2023-09-12 22:26:00,4929,47
https://www.fontanka.ru/2023/09/12/72700361/,СКА потерпел третье поражение подряд,"Поражением хоккейного клуба СКА завершился матч регулярного чемпионата КХЛ против московского «Спартака». Встреча проходила 12 сентября в Петербурге, в Ледовом дворце.Армейцы с Невы уступили со счетом 0:3 (0:0, 0:2, 0:1). Голы в составе «Спартака» забили Андрей Локтионов (31 минута), Иван Морозов (37 — в большинстве) и Ансель Галимов (60 — в пустые ворота). Таким образом, СКА потерпел третье поражение подряд. Всего после пяти матчей у армейцев две победы и три поражения. Следующий матч петербургский клуб проведет 15 сентября против московского «Динамо».",Спорт,2023-09-12 22:07:00,2716,9
https://www.fontanka.ru/2023/09/12/72700250/,Apple показала iPhone 15: «титановый» и с новым разъемом и камерами,"Apple представила новый iPhone 15. У него и разъем USB-C, и новые камеры, и цвета. Показали также и новое поколение часов.Apple вечером 12 сентября представила iPhone 15 и iPhone 15 Plus, с экранами 6,1 и 6,7 дюйма, как и ожидалось — c Dynamic Island таким, как в прошлогодних iPhone 14 Pro и Pro Max. С его помощью можно принять звонок, посмотреть время вылета и гейт в аэропорту или просто отключить AirPods. Также младшей модели достался чип A16 Bionic от iPhone 14 Pro. У базового iPhone 15 новая камера на 48 Мп — как в прошлогодних флагманах. И новый портретный режим. А еще у него новый широкополосный чип, и он теперь умеет искать не только потерянные ключи, но и людей в округе. Цвета — розовый, черный, желтый, зеленый. Цена за самую простую версию от 128 Гб в США — 799 долларов за iPhone 15 и 899 за iPhone 15 Plus. Следом Apple показала флагманские iPhone 15 Pro и iPhone 15 Pro Max. Они в титановом корпусе, причем титан такого класса, что использовался и в лунной миссии НАСА, уверяют в компании. У iPhone 15 Pro дисплей на 6,1 дюйма, iPhone 15 Pro Max — дисплей 6,7 дюйма, и у обоих самый мощный процессор — A17, с поддержкой технологии отрисовки лучей для игр. Два цвета, быстрый USB-С. И боковой переключатель звука заменили на кнопку, которой можно самому назначать функции. Ночной режим стал более «ночным», а еще в нем появится портретный режим. Новый телеобъектив на 12 Мп сможет дать пятикратный оптический зум, сопоставимый со 120-миллиметровым объективом. Цена — 999 долларов за iPhone 15 Pro и 1199 за Pro Max. Также Apple презентовала обновленные часы — Apple Watch Series 9. Новые часы получили дисплей яркостью 2000 нит и новую функцию Double Tap. Она позволяет управлять часами, не касаясь экрана — щелчок пальцами или двойной тап, и можно ответить на звонок или посмотреть информацию на экране. Часы считывают движение мышц и вибрацию, а еще умеют обмениваться контактами друг с другом. Новые Apple Watch Series 9 получили пять цветов корпуса — розовый, черный, коричневый. Аналитики во многом ошиблись в прогнозах, но что-то и угадали — изучить все слухи и ожидания от iPhone 15 можно здесь.",Общество,2023-09-12 21:39:00,12600,33
https://www.fontanka.ru/2023/09/12/72700160/,ЦБ призвал включить риски мошенничества в полисы страхования банковских карт,"Центробанк установил минимальные требования к страхованию банковских карт и запретил включать в полисы только риски утраты и повреждения. Об этом 12 сентября сообщает пресс-служба регулятора. Предлагается расширить возможный перечень рисков и включить в него, например, мошенническое списание денег. В самом указании, которое вступает в силу 1 октября, этого требования нет. В документе сказано, что из страхового покрытия должны быть исключены случаи, по которым банк по закону обязан возвращать похищенные средства. Как объясняет заместитель директора департамента страхового рынка Банка России Никита Теплов, это должно повысить потребительскую ценность продукта и исключить недобросовестные практики.  «На страховом рынке встречаются страховки от несанкционированного списания денежных средств в тех же случаях, когда обязанность возместить списанные средства ложится на кредитную организацию по закону. Такая страховка не имеет никакой экономической ценности для потребителя, поскольку он вынужден дополнительно платить страховщику за услугу, когда, обратившись в банк, может возместить средства бесплатно», — рассказал он.  Кроме того, регулятор установил лимит на страховые выплаты в размере 100 тысяч рублей, в пределах которого потери возместят в полном объеме. При этом страховщик вправе установить и более высокие суммы.  Возмещение должно быть направлено клиенту в течение 30 дней после получения от него заявления и подтверждающих документов.",Общество,2023-09-12 21:26:00,2691,7
