url,title,content,topic,datetime,views,comments_amount
https://www.fontanka.ru/2022/04/17/71263877/,Сапсерферы угнали льдину в Финском заливе,"Сезон на освобождающемся от ледового плена заливе открыли сапсерферы 17 апреля. Участники поделились с «Фонтанкой» красочными фото.Как рассказал «Фонтанке» Виктор, встретились любители сапсерфинга на окраине Курортного района, недалеко от поселка Молодежное. Порядка 50 человек встали на доски, рискуя упасть в ледяную воду.  Мероприятие прошло под кодовым названием «угон льдины».",Происшествия,2022-04-17 22:26:00,17006,12
https://www.fontanka.ru/2022/04/17/71263868/,Поймать подозреваемого в убийстве обнаженной девушки в центре Петербурга помогла собака,"Петербургский главк раскрывает подробности задержания фигуранта дела об убийстве девушки в частном борделе в центре Петербурга.После того как накануне в квартире дома 4 по Большой Московской улице было обнаружено тело 28-летней девушки с ранами на лице и шее, к поиску преступника решили привлечь кинолога с собакой. Из квартиры погибшей взяли образец запаха подозреваемого и дали его полицейской собаке по кличке Кадис под руководством инспектора Ольги Филипповой. «Собака уверенно взяла след и довела полицейских до квартиры дома 87 по набережной реки Фонтанки. Там, по месту своего проживания, был задержан 23-летний петербуржец, уроженец города Набережные Челны, работающий доставщиком еды», — сообщает 17 апреля пресс-служба ГУ МВД. «Фонтанка» писала, что задержанный первоначально говорил о том, что пришел ограбить девушку, которая за деньги предоставляла интимные услуги. Однако ему не поверили, так как девушку нашли обнаженной на кровати с перерезанным горлом и обезображенным лицом.  По данному факту было возбуждено уголовное дело по части 1 статьи 105 УК РФ («Убийство»). Подозреваемый передан в следственные органы для принятия процессуального решения.",Происшествия,2022-04-17 22:04:00,45660,31
https://www.fontanka.ru/2022/04/17/71263787/,"Деревянная баня горела в Колпино, пожар начался с парилки","«Красный петух» навестил вечером 17 апреля баню почти в центре Колпино. Сообщение о пожаре на Красной улице поступило около шести вечера, сообщили в пресс-службе МЧС Петербурга. Горела парилка в деревянной бане размером 10 на 6 метров. Всего огонь занял 10 квадратных метров. В 20:20 силами двух пожарных расчетов возгорание было ликвидировано. Пострадавших нет. По данным МЧС, горело возле дома № 16 по Красной улице. Фактически это центр города, улица идет вдоль Никольского сквера, а по другой стороне — трехэтажные жилые дома. ",Происшествия,2022-04-17 20:59:00,6710,2
https://www.fontanka.ru/2022/04/17/71263766/,"На КАД водитель ВАЗа швырялся вещами, затем начался пожар и он оказался раздет","Недалеко от Мурино спектакль устроил водитель ВАЗ. На КАД он замахивался на другие автомобили, а затем его машина сгорела. Как пишет 47news, с пожаром спасатели справились ближе к шести вечера 17 апреля. Машина сгорела полностью, из-за чего вспыхнуло пламя, пока неизвестно. Рядом с машиной очевидцы запечатлели мужчину в трусах.  Сняли его на видео и чуть ранее, когда он был еще одет. На крыше ВАЗа был примотан некий шкаф, но, видимо, крепеж оказался некрепким и какие-то его части оказались на асфальте. Этими частями раздосадованный водитель замахивался на другие автомобили. По словам очевидцев, пару машин ему удалось задеть, у них были разбиты стекла. ",Происшествия,2022-04-17 20:33:00,15619,9
https://www.fontanka.ru/2022/04/17/71263772/,Марин Ле Пен обвинили в растрате бюджетных денег Евросоюза,"Лидер «Национального объединения» и кандидат в президенты Франции Марин Ле Пен в докладе Европейского бюро по борьбе с мошенничеством (OLAF) обвиняется в присвоении бюджетных средств. Документ поступил в прокуратуру Франции.Как пишет 17 апреля Mediapart, Ле Пен обвиняется в личном присвоении почти 140 000 евро государственных денег Европарламента в Страсбурге, когда она была депутатом с 2004 по 2017 год. Предполагается, что бюджетные деньги из фондов Европарламента тратились, в частности, на оплату гостиниц или организацию мероприятий.Парижская прокуратура сообщила, что документ анализируется.  Адвокат Марин Ле Пен в комментарии изданию акцентировал внимание на том, что доклад вышел в разгар президентской гонки во Франции, и некоторые события произошли более десяти лет назад, но делу решили дать ход именно сейчас. Как писала «Фонтанка», во второй тур президентских выборов во Франции вышли действующий президент Макрон и Ле Пен. Его проведение намечено на 24 апреля.",Общество,2022-04-17 20:24:00,18921,30
https://www.fontanka.ru/2022/04/17/71263760/,"«Убойный» отдел нашёл последнего клиента обнаженной девушки, убитой в центре Петербурга","Меньше чем за сутки полиция Петербурга нашла и задержала подозреваемого в убийстве девушки, тело которой нашли накануне с перерезанным горлом в центре города. Он облегчил работу оперативникам, сильно наследив в квартире.Как стало известно «Фонтанке» 17 апреля, «убойный» отдел главка с утра шёл по следу 23-летнего молодого человека, который несколько лет назад переехал из Набережных Челнов в Петербург в поисках работы. Но тут, судя по тому, что он с первых минут задержания стал рассказывать, применения своим профессиональным навыкам не нашёл.  По предварительной информации, подозреваемый стал уверять, что пришел в квартиру, которую девушка снимала с ещё двумя подругами для оказания интимных услуг, только для того, чтобы ограбить ее. Якобы ножом ей угрожал, но денег она ему так и не отдала. А потом «помутился разум», и как так вышло, что она погибла, не понимает. Денег и после смерти девушки в квартире он не нашёл и убежал.  Версия задержанного вызывает сомнения хотя бы в той части, что нашли тело 28-летней девушки на кровати, она была обнажена, а помимо раны горла, у неё было порезано лицо.  Подозреваемого увезли в СК для допроса. «Фонтанка» писала, что после обнаружения тела приезжей из Краснодарского края было возбуждено дело по статье «Убийство». Погибшую нашла соседка по квартире.",Происшествия,2022-04-17 20:09:00,87895,21
https://www.fontanka.ru/2022/04/17/71263742/,"Футбольный матч «Сочи» — «Локомотив» прервала драка иностранцев, было пенальти и два удаления","Чешский футболист Ян Кухта не поделил с коллегой Родригао футбольное поле. Во втором тайме встречи «Локомотива» и «Сочи» чех придавил ногой бразильца, а тот в ответ его свалил.Судья прописал конфликтующим иностранцам на 60-й минуте обоюдное удаление, но, и уходя в подтрибунное помещение, футболисты попытались закончить начатое. Их сумели оттянуть друг от друга. «Сложно предъявлять претензии Родригао, когда человек по нему прошелся. Да, Родригао махнул в ответ, но как он должен был поступить, когда по тебе кто-то идет? — прокомментировал инцидент главный тренер «Сочи» Владимир Федотов в эфире «Матч Премьер»».  Владелец «Сочи» Борис Ротенберг после матча заявил, что судья Василий Казарцев не справился с работой. «Я никого не буду осуждать, вы все видели, все было видно в игре и останется на чьей-то совести. Судья сломал игру, это очевидно. Так нельзя, это же спорт», — цитирует его РБК. Кухта до удаления задели в штрафной. Был назначен и реализован пенальти.Матч в итоге завершился на счетом 2:2.",Спорт,2022-04-17 19:55:00,10150,1
https://www.fontanka.ru/2022/04/17/71263736/,"Зеленский рассказал, что Украина может сражаться и 10 лет","Президент Украины Владимир Зеленский считает, что с каждым днем успех мирных переговоров становится все менее возможным. Страна не намерена отдавать свои территории.Высказывания Зеленского 17 апреля прозвучали в интервью CNN. Зеленский отметил, что украинское общество уже не готово продолжать диалог с Россией. Однако разговоры продолжатся, но не на основании «российского ультиматума». Он также считает, что Украина может сражаться и 10 лет. Отказываться от своих территорий страна не будет. ",Общество,2022-04-17 19:38:00,24058,39
https://www.fontanka.ru/2022/04/17/71263709/,"На автомойке в Купчино автомобиль задавил ребенка. Отец повез его в больницу, не дожидаясь скорой","ГИБДД Фрунзенского района Петербурга разбирается в обстоятельствах наезда на мальчика у автомойки.Заявка в полицию поступила около двух часов дня, стало известно «Фонтанке» 17 апреля. По предварительной информации, мужчина в панике сообщил, что у дома 20 по Малой Балканской улице сбили его сына.До приезда скорой он отвез пострадавшего в пункт неотложной помощи на Купчинской улице. А оттуда сантранспортом его увезли в детскую больницу. Как выяснили сотрудники ГИБДД, 6-летнего мальчика задавил автомобиль «КИА Спортедж», за рулём которого находился 33-летний мужчина.  Врачи не смогли спасти ребёнка, он скончался от полученных травм.",Происшествия,2022-04-17 18:34:00,76238,14
https://www.fontanka.ru/2022/04/17/71263697/,Пятеро работников комбината в Бурятии проверяли канализацию и умерли от отравления,"Сотрудники целлюлозно-картонного комбината в Бурятии погибли во время проверки канализационного коллектора. Они отравились метаном. Как пишет 17 апреля «Интерфакс», сотрудники Селенгинского целлюлозно-картонного комбината осматривали канализационный коллектор при производстве. На проверку отправились двое мужчин и три женщины. Все пятеро погибли из-за отравления метаном.BAZA пишет, что произошел выброс газа. Нашли тела в коллекторе. Еще одна женщина выжила.",Происшествия,2022-04-17 18:15:00,11926,8
