url,title,content,topic,datetime,views,comments_amount
https://www.fontanka.ru/2023/06/18/72410867/,Высокий столб дыма встревожил петербуржцев. Горят семь гаражей на Васильевском,"Крупный пожар произошел вечером в воскресенье, 18 июня, на Васильевском острове. Высокий столб дыма видно из разных частей города. Читатели «Фонтанки» прислали фотографии и видео происшествия. «Пожар за рестораном «Огниво», на Малом ВО, — сообщает Татьяна. — За минуту до этого в этом же месте был салют». Читательница также отмечает, что в районе метро «Приморская» ощущается запах жженой резины. Как вскоре сообщили в петербургском МЧС, на Камской улице горят семь гаражей на площади 90 квадратов. О пожаре стало известно в 23:03. Его тушением занимаются 4 единицы техники и 20 человек личного состава.",Происшествия,2023-06-18 23:47:00,13420,8
https://www.fontanka.ru/2023/06/18/72410729/,"Весь мир в пуху. Посмотрите, как тополиный пух завалил Петербург","Санкт-Петербург в июне оказался завален тополиным пухом. Он летает везде всю последнюю неделю. Фотограф «Фонтанки» в воскресенье, 18 июня, прошелся по городу и осмотрел улицы, чтобы оценить общую пуховую ситуацию.  Самое большое количество пуха наш журналист обнаружил на Васильевском острове и на проспекте Обуховской Обороны — в районе Финляндского железнодорожного моста. «Люди местами лежат в пуху и не парятся, на Васильевском острове даже пожар возник из-за пуха. В одном месте — на проспекте КИМа — я встретил уборочную технику, которая пух с обочины сметала, но, возможно, она просто убирала дорогу», — поделился фотограф «Фонтанки». «Июньские сугробы» на улицах Петербурга могут, конечно, радовать взор, но они приносят много проблем жителям города. На Белградской улице компания увлеклась поджиганием тополиного пуха и спалила машину. Горящий тополиный пух остановил движение на Среднем проспекте Васильевского острова. «Пуховый» пожар в Петербурге добрался до Еврейского кладбища. За минувшие сутки МЧС как минимум 9 раз выезжали тушить горящий пух — в ведомстве рассказали, что надо делать, чтобы избежать воспламенения тополиного пуха. ",Город,2023-06-18 22:50:00,17240,32
https://www.fontanka.ru/2023/06/18/72410849/,Администратор «Пятерочки» с ножом отбирал продукты у грабителя и его группы поддержки,"Бесстрашный администратор «Пятерочки» на проспекте Маршала Блюхера, рискуя своим здоровьем, отобрал неоплаченные продукты у грабителя. Чтобы остановить злодея, сотруднику супермаркета пришлось проткнуть ножом колесо каршеринга, на котором приехала компания. Видео конфликта попало в распоряжение «Фонтанки» 18 июня. Инцидент произошел в воскресенье в девятом часу вечера. На записи с камер видно, как бородач заходит, берет корзинку и набивает ее съестным, после чего пулей выскакивает из магазина. За ним бежит администратор в зеленой жилетке. Грабитель залез в машину, где его ждали две девушки и молодой человек. Однако администратор смог вырвать у них пакет, после чего разрезал ножом колесо, чтобы компания не смогла уехать. Один из оппонентов тоже продемонстрировал нож. Когда виновник конфликта и его девушка вышли из машины и пошли прочь, сотрудник магазина продолжил преследование. На место была вызвана полиция, скорая никому не потребовалась.",Происшествия,2023-06-18 22:14:00,33003,123
https://www.fontanka.ru/2023/06/18/72410837/,В Пушкине заметили лису. Она аккуратно перебегала дорогу,"В Пушкине местных жителей удивила лиса. Она не боялась людей и бегала среди домов. Видео «Фонтанке» отправил читатель в воскресенье, 18 июня. «Лиса в Пушкине на Петербургском шоссе. Пару часов назад», — подписал ролик читатель.Судя по кадрам, животное что-то несло в пасти, а затем аккуратно и осмотрительно перебежало Петербургское шоссе. ",Общество,2023-06-18 21:47:00,9008,10
https://www.fontanka.ru/2023/06/18/72410834/,Макрон залпом выпил бутылку пива,"Президент Франции Эммануэль Макрон залпом осушил бутылку пива в раздевалке команды «Тулузы» по регби, которая победила в чемпионате Франции. Об этом 18 июня рассказало издание Le Parisien.Он пришел в раздевалку команды, произнес тост за здоровье жителей, а затем под одобрительный свист и крик регбистов выпил залпом бутылку. «Тулуза» 17 июня выиграла 22-й титул чемпионов страны, победив «Стад Рошле» со счетом 29:26.Макрон перед матчем поприветствовал обе команды на поле. Но его выход не транслировали на большом экране, а на стадионе звучала громкая музыка. Как пишет L’Equipe, французского президента все равно освистали трибуны. Во Франции недавно прошли массовые протесты из-за пенсионной реформы. ",Политика,2023-06-18 21:15:00,14646,61
https://www.fontanka.ru/2023/06/18/72410828/,В Колпино самокатчик на кикшеринге сбил восьмилетнего ребенка в пешеходном фонтане,"Двойным переломом челюсти закончилась прогулка в Колпино для восьмилетнего мальчика. Мужчина на самокате сбил ребенка прямо в пешеходном фонтане. Как рассказал «Фонтанке» отец мальчика Николай Клименко, 17 июня он с двумя сыновьями вышел на вечернюю прогулку в общественное пространство с качелями и фонтаном на пересечении улиц Веры Слуцкой и Пролетарской. Было жарко, и между струй фонтана бегали дети. К ним присоединился старший сын Николая. Младший в это время играл на «лазалке» в другом конце площадки. «Сам момент наезда я не видел, услышал крик, — рассказал Николай Клименко. — Самокатчиков, которые на полной скорости решили проехать через фонтан с детьми, было двое. Один из них сбил моего сына. У ребенка открытый двойной перелом нижней челюсти со смещением, перелом височной кости, травма ноги. Передать мои эмоции никакими словами невозможно».  Отец немедленно вызвал скорую, позвонили в экстренные службы и несколько очевидцев. Вскоре на месте происшествия оказались не только медики, но и ППС с ГИБДД. Виновник, по словам Николая Клименко, не пытался скрыться с места происшествия, спрашивал, чем помочь. «Но я был в таком состоянии, что мог только посылать его куда подальше, — говорит отец. — Сына увезли в больницу, там выяснилось, что ему предстоит сложная операция, которую смогут сделать не раньше понедельника. Всё это время он лежит с перевязанной челюстью и не может есть. Сегодня впервые за два дня смог проглотить жидкое детское питание». У мальчика была установлена брекет-система — на протяжении года ребенку выправляли прикус. Теперь, чтобы выполнить операцию на челюсти, ребенку придется делать разрез на лице, после чего, вероятно, потребуется пластика.«Мне звонила дежурный советник юстиции из прокуратуры города Москвы, дело уже дошло до них, — говорит он. — Сообщила, что моего сына сбил уроженец Новосибирска и что он [якобы] работает в системе ФСИН. Самокат, на котором он ехал, очевидно, был кикшеринговым, в Колпино много таких желтых самокатов стоит». Николай Клименко хочет добиться, чтобы сбивший его сына ответил по всей строгости закона. Момент наезда мужчины на самокате на ребенка зафиксировала камера видеонаблюдения местного ТСЖ. Процессуальную проверку происшествия, квалифицированного как ДТП с малолетним, взяла на контроль прокуратура Колпинского района Петербурга.UPD: Представитель ФСИН Новосибирской области сообщил «Фонтанке», что их сотрудники не участвовали в данном ДТП. ",Происшествия,2023-06-18 20:45:00,27586,198
https://www.fontanka.ru/2023/06/18/72410822/,Петербуржцы около часа простояли на КАД перед Новосельем. Неусидчивые сыграли в волейбол на дороге,"Кольцевую автомобильную дорогу перекрывали в районе Новоселья в сторону Пулково. Об этом 18 июня сообщают читатели «Фонтанки». В общей сложности автомобилисты и их пассажиры провели в заторе около часа.Как сообщает читательница Ксения, ей вдвойне обидно, потому что дорогу сотрудники ДПС перекрыли прямо перед ее машиной — чуть-чуть не хватило времени, чтобы проскочить. Некоторые не стали сидеть в автомобиле в такую духоту и вышли на дорогу играть в волейбол. Другие включили музыку погромче. Если верить сервису «Яндекс.Пробки», затор растянулся практически от развязки с Ропшинским шоссе.",Город,2023-06-18 20:33:00,21306,30
https://www.fontanka.ru/2023/06/18/72410810/,«Пуховый» пожар в Петербурге добрался до Еврейского кладбища,"Весь день сотрудники петербургского МЧС выезжают на сообщения о загоревшемся тополином пухе.  Вечером 18 июня жители проспекта Александровской Фермы заметили дым над Еврейским кладбищем. Судя по площади и дыму, дело снова в «июньском снеге». Ранее в Петербурге тушили территорию рядом с Василеостровским трамвайным парком, а утром в Приморском районе дымилась набережная Черной речки.О том, что делать, если у вас во дворе много «июньского снега», читайте на «Фонтанке». ",Происшествия,2023-06-18 20:19:00,12656,12
https://www.fontanka.ru/2023/06/18/72410807/,В Курской области пострадали двое местных жителей от обстрела ВСУ,"Поселок Глушково подвергся еще одному обстрелу со стороны Украины в воскресенье, 18 июня. Пострадали двое местных жителей. Об этом рассказал губернатор Курской области Роман Старовойт в своем Telegram-канале. Пострадавших доставили в Глушковскую центральную районную больницу. Им оказывается медицинская помощь. «Насчитали больше 16 прилетов. <…> Наши военные вели ответный огонь по выявленным точкам противника», — говорится в сообщении главы региона. Повреждены дома и несколько магазинов.Ранее об обстреле Глушково и других населенных пунктов Курской области рассказал губернатор Старовойт. ",Происшествия,2023-06-18 19:58:00,9547,13
https://www.fontanka.ru/2023/06/18/72410777/,Под Петербургом найдены десятки мертвых голубей и свиристелей,"Десятки лежащих кверху лапками птиц увидели жители Всеволожского района Ленобласти 18 июня. В Янино на тротуарах валялись голуби, в Кудрово — свиристели. Об этом сообщают очевидцы во «ВКонтакте».  Так, на Европейском проспекте в Кудрово в кадр попали не менее 11 обездвиженных птиц. Примерно столько же голубей запечатлели в Янино у ветряной мельницы.  Издание 47news выяснило у ветеринара, что могло стать причиной. Если не рассматривать отравление, то голуби могли подхватить инфекцию, например, орнитоз или заразиться гриппом. Жители района предположили, что всему виной могли стать забродившие ягоды, а птицы временно отключились. Однако время «пьяных» пернатых — весна. Для того чтобы окончательно разобраться, мертвы ли птицы и от чего конкретно они умерли, необходимы осмотр и исследование. ",Общество,2023-06-18 19:29:00,19933,24
